Unnamed: 0,track_id,artists,album_name_x,track_name_x,popularity,duration_ms,explicit_x,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,track_genre_lower,track_name_y,track_number,track_popularity,explicit_y,artist_name,artist_popularity,artist_followers,artist_genres,album_id,album_name_y,album_release_date,album_total_tracks,album_type,track_duration_min
53476,4IvuPZogXbY7LODs7qzr0W,Surf Mesa;Madison Beer,Carried Away (Love To Love) (with Madison Beer),Carried Away (Love To Love) (with Madison Beer),64,182653,False,0.518,0.683,1,-5.295,1,0.0364,0.346,0.0,0.311,0.304,141.971,4,house,house,,,,,,,,,,,,,,
53477,6hmhG1b4LEyNuashVvuIAo,Zara Larsson;MNEK,So Good,Never Forget You,74,213427,False,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,4,house,house,Never Forget You,7.0,77.0,False,Zara Larsson,77.0,10911229.0,,5YLRVHDVRw3QqWbeTGpC5B,So Good,2017-03-17,15.0,album,3.55
53478,7MIhUdNJtaOnDmC5nBC1fb,Alok;Ella Eyre;Kenny Dope;Never Dull,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),84,165752,False,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,4,house,house,,,,,,,,,,,,,,
53479,27u7t9d7ZQoyjsCROHuZJ3,Clean Bandit;Mabel;24kGoldn,Tick Tock (feat. 24kGoldn),Tick Tock (feat. 24kGoldn),73,178373,False,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,4,house,house,Tick Tock (feat. 24kGoldn),1.0,63.0,False,Clean Bandit,74.0,5975530.0,,3tuAs968COA2vxKjiLvmxr,Tick Tock (feat. 24kGoldn),2020-08-21,1.0,single,2.97
53480,2FWyJIT0gL2G3xWVQ9Id5f,Steve Aoki;BTS,Waste It On Me (feat. BTS),Waste It On Me,59,192536,False,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,4,house,house,,,,,,,,,,,,,,
53481,6y6xhAgZjvxy5kR5rigpY3,Alesso;Marshmello;James Bay,Chasing Stars (feat. James Bay),Chasing Stars (feat. James Bay),72,170457,False,0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,0.492,92.871,4,house,house,,,,,,,,,,,,,,
53482,1NM2NUzlN9SY8z5k4ZfRJB,Armin van Buuren;Hardwell,Ping Pong (Hardwell Remix),Ping Pong - Hardwell Remix,55,180923,False,0.575,0.985,6,-3.493,1,0.0747,0.00379,0.155,0.0471,0.0762,129.956,4,house,house,,,,,,,,,,,,,,
53483,22O2Zdfj3jnJZDSzlDMAJp,Alan Walker;Ruben,Heading Home,Heading Home,59,184889,False,0.73,0.789,10,-3.982,1,0.034,0.0269,0.0,0.129,0.106,107.981,4,house,house,,,,,,,,,,,,,,
53484,49COPp81lGS9Hl9OwKlsKl,Jonas Blue;Liam Payne;Lennon Stella,Blue,Polaroid,67,193377,False,0.652,0.898,7,-4.481,0,0.0361,0.29,0.0,0.073,0.472,114.043,4,house,house,,,,,,,,,,,,,,
53485,3wuR0YSNdT9rgWfFi1lctv,HRVY,Million Ways,Million Ways,61,169887,False,0.645,0.803,6,-4.819,1,0.034,0.0312,0.0,0.13,0.471,106.03,4,house,house,Million Ways,1.0,52.0,False,HRVY,54.0,1683603.0,,1xt2BkbHWFWZbQqP5iFHwe,Million Ways,2019-11-08,1.0,single,2.83
53486,3sa06xVNmLLYIxdNNmVQN8,Jax Jones;MNEK,Where Did You Go (feat. MNEK),Where Did You Go? (feat. MNEK),83,177689,False,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,4,house,house,Where Did You Go? (feat. MNEK),1.0,69.0,False,Jax Jones,68.0,1255871.0,,5vSLX6JljaSXuRY2Wqi6xL,Where Did You Go (feat. MNEK),2022-02-04,1.0,single,2.96
53487,7kVDkZkZc8qBUBsF6klUoY,Alan Walker;Julie Bergan,Different World,I Don't Wanna Go,60,161666,False,0.423,0.751,11,-5.632,1,0.272,0.136,0.0,0.243,0.522,148.773,4,house,house,,,,,,,,,,,,,,
53488,0d1ujEcFwTqA4kWliTSJim,Alan Walker;Georgia Ku,Don't You Hold Me Down,Don't You Hold Me Down,66,132597,False,0.773,0.839,5,-4.046,1,0.0566,0.0276,0.00797,0.132,0.303,123.975,4,house,house,,,,,,,,,,,,,,
53489,2snUW2MYlGTBWBupsJN6rb,Elderbrook,All Out Alternative,Back to My Bed,0,202106,False,0.771,0.729,4,-7.554,1,0.0372,0.313,0.00452,0.236,0.689,124.047,4,house,house,,,,,,,,,,,,,,
53490,0ziUJOEuvCT2QfchAJIUGy,Elderbrook,Here to Forever - All New Indie,Back to My Bed,0,202106,False,0.771,0.729,4,-7.554,1,0.0372,0.313,0.00452,0.236,0.689,124.047,4,house,house,,,,,,,,,,,,,,
53491,5zPZZrj0Mzm4F233VveVNg,Elderbrook,Mellow Electronic Pop,Back to My Bed,0,202106,False,0.771,0.729,4,-7.554,1,0.0372,0.313,0.00452,0.236,0.689,124.047,4,house,house,,,,,,,,,,,,,,
53492,0OJN2A3Qyvd7pwSF0AIteC,NOTD;shy martin,Keep You Mine,Keep You Mine,68,174760,False,0.81,0.788,10,-3.663,1,0.0447,0.267,0.000172,0.196,0.845,135.991,4,house,house,,,,,,,,,,,,,,
53493,32qciHkfj70MyYL5OzqwTg,Elderbrook;Emmit Fenn,House Anthems,I'll Find My Way to You,1,264045,False,0.795,0.474,6,-8.166,1,0.0642,0.0213,0.758,0.0967,0.477,120.017,4,house,house,,,,,,,,,,,,,,
53494,4RAR8g8fZNB106ezUurnE0,Kygo;DNCE,Dancing Feet (feat. DNCE),Dancing Feet (feat. DNCE),79,215203,False,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,4,house,house,,,,,,,,,,,,,,
53495,51exSvyE8WYwKUW4ExyOuf,Elderbrook;Emmit Fenn,EDM Hits,I'll Find My Way to You,0,264045,False,0.795,0.474,6,-8.166,1,0.0642,0.0213,0.758,0.0967,0.477,120.017,4,house,house,,,,,,,,,,,,,,
53496,4Tyh4Hjzmfuk8FrO8HNlWI,Jess Glynne;Jax Jones,Hot Mix Pop,One Touch,1,197875,False,0.686,0.692,0,-6.244,0,0.117,0.334,0.0,0.134,0.7,124.29,4,house,house,,,,,,,,,,,,,,
53497,10QPusaFcN11jk1mHrHrAc,Jess Glynne,Running Songs,Hold My Hand,1,227343,False,0.65,0.823,0,-5.717,1,0.0289,0.00159,0.0,0.0776,0.432,123.018,4,house,house,,,,,,,,,,,,,,
53498,0bgCV5x6FxiaDC9PRLY0xV,Jess Glynne,Happy Commute,Rollin,0,218040,True,0.716,0.752,1,-3.504,0,0.0533,0.000804,0.0,0.0757,0.708,117.025,4,house,house,,,,,,,,,,,,,,
53499,5pXw5DlkbBWf7bSWzbVeZM,Jess Glynne,New Pop Icons,Rollin,0,218040,True,0.716,0.752,1,-3.504,0,0.0533,0.000804,0.0,0.0757,0.708,117.025,4,house,house,,,,,,,,,,,,,,
53500,0U0ldCRmgCqhVvD6ksG63j,Kavinsky,Nightcall,Nightcall,73,258413,False,0.532,0.874,9,-5.183,0,0.0482,0.00842,0.012,0.452,0.361,91.038,4,house,house,Nightcall,1.0,74.0,False,Kavinsky,60.0,1035527.0,"synthwave, french house",07nBld9enf1PyRysZAVSqJ,Nightcall,2010-06-30,7.0,album,4.3
53501,60wwxj6Dd9NJlirf84wr2c,Zedd;Foxes,Clarity,Clarity,75,271426,False,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,4,house,house,Clarity,5.0,78.0,False,Zedd,73.0,6111556.0,edm,7juWTdmjo0vYywWu8HiQxs,Clarity,2012-01-01,10.0,album,4.52
53502,3LK452TFyApuFN9jjg3THO,Dimitri Vegas & Like Mike;Dimitri Vegas;Wiz Khalifa,When I Grow Up (feat. Wiz Khalifa),When I Grow Up (feat. Wiz Khalifa),55,195506,False,0.642,0.655,1,-5.222,0,0.0489,0.0268,0.0,0.112,0.156,80.997,4,house,house,,,,,,,,,,,,,,
53503,3nc420PXjTdBV5TN0gCFkS,Martin Garrix;Khalid,Ocean (feat. Khalid),Ocean (feat. Khalid),69,216419,False,0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,4,house,house,Ocean (feat. Khalid),1.0,65.0,False,Martin Garrix,74.0,15121577.0,"edm, progressive house, electronica",1XQ6XbZ6ZM1V5iEtWlYDeH,Ocean (feat. Khalid),2018-06-15,1.0,single,3.6
53504,3EmmCZoqpWOTY1g2GBwJoR,Steve Aoki;Louis Tomlinson,Just Hold On,Just Hold On,63,198774,False,0.647,0.932,11,-3.515,1,0.0824,0.00383,1.5e-06,0.0574,0.374,114.991,4,house,house,,,,,,,,,,,,,,
53505,1DFD5Fotzgn6yYXkYsKiGs,MEDUZA;Goodboys,Piece Of Your Heart,Piece Of Your Heart,77,152913,False,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,4,house,house,,,,,,,,,,,,,,
53506,2XWjPtKdi5sucFYtVav07d,Zedd;Katy Perry,365,365,66,181899,False,0.745,0.693,2,-5.479,0,0.034,0.339,0.0,0.123,0.248,98.039,4,house,house,,,,,,,,,,,,,,
53507,2CPqh63wRVscbceKcPxwvv,Mike Perry;shy martin,The Ocean (feat. Shy Martin),The Ocean (feat. Shy Martin),72,183414,False,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,4,house,house,,,,,,,,,,,,,,
53508,2yEHX6MqAXPyD7bm47A2Br,Tiësto;Black Eyed Peas,Pump It Louder,Pump It Louder,76,158571,False,0.66,0.942,4,-2.273,1,0.185,0.00789,1.76e-05,0.834,0.543,126.017,4,house,house,,,,,,,,,,,,,,
53509,07nH4ifBxUB4lZcsf44Brn,Calvin Harris;John Newman,Motion,Blame (feat. John Newman),76,212960,False,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,4,house,house,Blame (feat. John Newman),3.0,80.0,False,Calvin Harris,84.0,23078931.0,edm,48zisMeiXniWLzOQghbPqS,Motion,2014-10-31,15.0,album,3.54
53510,46nvQpUDsxpS08UTFOeKTA,MEDUZA;Hozier,Tell It To My Heart,Tell It To My Heart,76,165524,False,0.539,0.715,11,-6.639,0,0.0595,0.0265,0.0,0.609,0.489,123.854,4,house,house,,,,,,,,,,,,,,
53511,6iC7vapdKp0XlKhxOkp8QJ,Tiësto;Sevenn;Gucci Mane,BOOM,BOOM,69,179512,True,0.886,0.84,2,-3.386,1,0.0502,0.0164,0.00622,0.329,0.203,123.035,4,house,house,,,,,,,,,,,,,,
53512,3aDhgouoRk6awklXL4QBGQ,Chester Young;Castion,PYRO,PYRO,61,148364,False,0.718,0.977,1,-1.824,1,0.0668,0.143,0.0318,0.374,0.259,125.983,4,house,house,,,,,,,,,,,,,,
53513,3b5Li4QKDVBx1x7fQuu54a,Alan Walker;Gavin James,Tired,Tired,64,192111,False,0.69,0.876,2,-4.159,1,0.059,0.0428,0.0,0.147,0.493,123.994,4,house,house,,,,,,,,,,,,,,
53514,0JiVRyTJcJnmlwCZ854K4p,Alan Walker,Alone,Alone,63,161200,False,0.676,0.929,10,-3.194,1,0.0458,0.186,0.000405,0.121,0.157,97.019,4,house,house,,,,,,,,,,,,,,
53515,5Hp4xFihdOE2dmDzxWcBFb,Alok;Sigala;Ellie Goulding,All By Myself,All By Myself,76,171747,False,0.662,0.848,0,-4.338,0,0.0346,0.0932,7.62e-06,0.241,0.773,123.041,4,house,house,All By Myself,1.0,64.0,False,Alok,76.0,11246962.0,"brazilian bass, electronic, slap house, electro house",3lAmnw0gNntYuTltwETnSn,All By Myself,2022-10-07,1.0,single,2.86
53516,3QXEVqeemynLGRqke5zOrC,Tez Cadey,Seve (Slow Version),Seve - Slow Version,53,333333,True,0.732,0.501,9,-10.626,1,0.0475,0.232,0.191,0.0937,0.334,152.634,4,house,house,,,,,,,,,,,,,,
53517,3zU9rdflI65tK4dkkNSp77,Alesso;Tove Lo,Forever,Heroes (we could be),72,210013,False,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,4,house,house,Heroes (we could be),3.0,73.0,False,Alesso,72.0,4034025.0,edm,0tRVSbmOwilUucqjzU0fQw,Forever,2015-05-22,14.0,album,3.5
53518,5WokFKscrfGEGGLPTu3jgO,Zara Larsson;Sabrina Carpenter,WOW (feat. Sabrina Carpenter) [Remix],WOW (feat. Sabrina Carpenter) - Remix,66,179652,False,0.702,0.744,6,-4.063,0,0.0861,0.469,0.0,0.0915,0.305,77.486,4,house,house,,,,,,,,,,,,,,
53519,7e3JpmZNlzh8reXergT8LC,KSHMR;Yves V;Krewella;RANDALL,No Regrets (feat. Krewella) [RANDALL Remix],No Regrets (feat. Krewella) - RANDALL Remix,46,250105,False,0.553,0.846,10,-5.146,0,0.0673,0.0283,0.000319,0.0616,0.488,95.046,4,house,house,,,,,,,,,,,,,,
53520,1Sl3njkhhz8nrSPZroDQ82,Dimitri Vegas & Like Mike;David Guetta;Dimitri Vegas;Kiiara,Complicated (feat. Kiiara),Complicated (feat. Kiiara),59,184247,False,0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004,4,house,house,,,,,,,,,,,,,,
53521,1snWlbcbgQpJfknoI30DWG,Alan Walker;Au/Ra;Tomine Harket,Darkside,Darkside,62,211866,False,0.425,0.642,4,-5.06,0,0.0502,0.164,0.0,0.118,0.112,170.008,4,house,house,,,,,,,,,,,,,,
53522,5e2ZOmiFEAOFEgXNj1mHEk,Cheat Codes;Russell Dickerson,I Remember,I Remember,75,168117,False,0.57,0.737,1,-4.27,0,0.0685,0.0314,0.0,0.248,0.621,100.052,4,house,house,,,,,,,,,,,,,,
53523,5XND8aufA4UvtqAgARcjfN,K-391;RØRY,Aurora,Aurora,61,164166,False,0.498,0.689,6,-5.849,0,0.0772,0.0784,0.0,0.188,0.176,143.804,4,house,house,,,,,,,,,,,,,,
53524,3nEHrvNNtgLv9rneTAYVr4,Swedish House Mafia;Connie Constance,Paradise Again,Heaven Takes You Home (feat. Connie Constance),79,214071,False,0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4,house,house,,,,,,,,,,,,,,
53525,0Hijswm0F2WNL0vN5e4CyE,Rita Ora,Phoenix (Deluxe),Let You Love Me,56,190013,False,0.521,0.861,10,-3.138,1,0.319,0.261,0.0,0.0682,0.473,191.618,4,house,house,Let You Love Me,2.0,50.0,False,Rita Ora,68.0,8411391.0,,3hvk0iS7XgtSQdf7zfVTLF,Phoenix (Deluxe),2018-11-23,16.0,album,3.16
53526,2GYHyAoLWpkxLVa4oYTVko,Stromae,Cheese,Alors on danse - Radio Edit,78,206066,False,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,4,house,house,Alors on danse - Radio Edit,5.0,78.0,False,Stromae,73.0,3860463.0,french pop,4kEbcH3VT6NYfpv8Wkkk80,Cheese,2010-01-01,12.0,album,3.43
53527,0b7qBgsDlYz5koxoIdTZTe,Fly By Midnight,Silver Crane,Tomorrow,64,185474,False,0.568,0.669,2,-5.698,1,0.037,0.112,0.0,0.115,0.405,149.969,4,house,house,,,,,,,,,,,,,,
53528,1Mys1gf9SkMBAVGGxpkJ7d,Lost Frequencies;Janieck,Less Is More,Reality,70,159480,False,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,4,house,house,,,,,,,,,,,,,,
53529,0YU17F0BlVXvmx5ytsR43w,LUM!X;Gabry Ponte,Monster,Monster,72,154226,False,0.83,0.794,8,-6.279,0,0.432,0.0253,0.0248,0.106,0.607,128.16,4,house,house,,,,,,,,,,,,,,
53530,0110a0AM2nOV8yYa9u6kjQ,Fly By Midnight,Happy About Everything Else...,Love Me Like a Friend,65,202266,True,0.713,0.764,6,-5.57,0,0.0294,0.0718,0.0,0.0708,0.962,125.052,4,house,house,,,,,,,,,,,,,,
53531,5t9YU2mww4eiFCeTBy3EFU,KSHMR;Jeremy Oceans,One More Round (Free Fire Booyah Day Theme Song),One More Round (Free Fire Booyah Day Theme Song),53,201246,False,0.472,0.88,4,-5.246,0,0.0926,0.00314,1.46e-05,0.1,0.43,125.026,4,house,house,,,,,,,,,,,,,,
53532,3h2aYVv7RHnOW0qGGYdYIT,KSHMR;Tungevaag,Close Your Eyes,Close Your Eyes,58,168833,False,0.51,0.898,11,-1.218,1,0.0772,0.0294,3.14e-05,0.255,0.483,179.969,4,house,house,,,,,,,,,,,,,,
53533,2pPO9YecZimmuVQfIzfV6U,Ofenbach;Lagique,Wasted Love (feat. Lagique),Wasted Love (feat. Lagique),75,139563,False,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,4,house,house,,,,,,,,,,,,,,
53534,3sOGVdj5VPY6C2XImtlzj7,Marshmello,Shockwave,Shockwave,68,181283,False,0.577,0.875,9,-2.897,0,0.0681,0.0231,4.69e-06,0.111,0.411,164.009,4,house,house,,,,,,,,,,,,,,
53535,3NuK5xMlSlB6K2Qp16zf3h,Clean Bandit;Demi Lovato,What Is Love? (Deluxe Edition),Solo (feat. Demi Lovato),66,222706,False,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,4,house,house,Solo (feat. Demi Lovato),3.0,70.0,False,Clean Bandit,74.0,5974740.0,,1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),2018-11-30,16.0,album,3.71
53536,10LCC2yUHBXPoGLRoOi0w8,Don Diablo;Zak Abel,pov: it's 2020,Bad,0,169910,True,0.794,0.774,0,-4.168,1,0.081,0.445,0.0101,0.172,0.674,123.981,4,house,house,,,,,,,,,,,,,,
53537,0ZvFYGbUkGXHThmN6Gnerr,Kungs;JHart,pov: it's 2020,Dopamine,0,179481,False,0.574,0.718,6,-7.644,0,0.0337,0.309,1.6e-06,0.109,0.316,125.974,3,house,house,,,,,,,,,,,,,,
53538,2aXC0fD6qziwlOZZqhCqTd,Hot Shade;Mike Perry;Chris James,Dive,Dive,74,164490,False,0.654,0.787,4,-4.999,1,0.0502,0.00515,0.0,0.144,0.409,123.979,4,house,house,,,,,,,,,,,,,,
53539,0fWKEeunafFWPc6P3N53Ec,Elderbrook;Rudimental,Good Enough - Easy Pop,Something About You,0,203200,False,0.767,0.605,6,-5.736,0,0.187,0.559,0.000363,0.193,0.657,107.041,4,house,house,,,,,,,,,,,,,,
53540,0343bYQtSfznf6v90jRLRK,John De Sohn;LIAMOO,Made For You,Forever Young,65,167911,False,0.653,0.621,8,-6.045,1,0.0308,0.178,0.0,0.0952,0.584,121.98,4,house,house,,,,,,,,,,,,,,
53541,5g7Ve1UrH6nKIQu5OqdG5t,Kungs;Cookin' On 3 Burners,Del gusto de hermanos,This Girl - Kungs Vs. Cookin' On 3 Burners,0,195561,False,0.792,0.703,0,-4.678,0,0.0391,0.0874,0.000129,0.225,0.472,121.975,4,house,house,,,,,,,,,,,,,,
53542,4nrW9uaXU2GqPZl5zgNRNp,Kungs;Stargate;GOLDN,Queda poco para la PAES,Be Right Here,0,191000,False,0.626,0.859,1,-3.943,0,0.0408,0.00364,1.89e-05,0.131,0.113,123.021,4,house,house,,,,,,,,,,,,,,
53543,5B8oK6vZeBxYmq4aFklL1F,Kungs,Night Drive Autumn/Winter 2022/23,Clap Your Hands,0,189880,False,0.878,0.875,1,-4.923,1,0.0658,0.0507,3.42e-05,0.356,0.84,124.006,4,house,house,,,,,,,,,,,,,,
53544,6RhUZ7lOzOXuhmoYArOin6,Kungs,pov: it's 2021,Never Going Home,0,169946,False,0.839,0.842,0,-4.703,1,0.0392,0.0868,0.0981,0.0548,0.96,122.028,4,house,house,,,,,,,,,,,,,,
53545,3hq2FhAgexnwM7G0pgUAY9,Kungs,EDM Gaming Music Autumn/Winter 2022,Never Going Home,0,169946,False,0.839,0.842,0,-4.703,1,0.0392,0.0868,0.0981,0.0548,0.96,122.028,4,house,house,,,,,,,,,,,,,,
53546,7otdKb40Sx35ESUDzEdU1p,Kungs,Night Drive Autumn/Winter 2022/23,Never Going Home,0,169946,False,0.839,0.842,0,-4.703,1,0.0392,0.0868,0.0981,0.0548,0.96,122.028,4,house,house,,,,,,,,,,,,,,
53547,52y30MrhmdXnF0VaxJPLNz,Kungs;Cookin' On 3 Burners,10's Music Grandi Successi,This Girl - Kungs Vs. Cookin' On 3 Burners,0,195561,False,0.792,0.703,0,-4.678,0,0.0391,0.0874,0.000129,0.225,0.472,121.975,4,house,house,,,,,,,,,,,,,,
53548,7flNlePf9T0DPe1xvmIeNm,Kungs;Cookin' On 3 Burners,Autopilot,This Girl - Kungs Vs. Cookin' On 3 Burners,0,195561,False,0.792,0.703,0,-4.678,0,0.0391,0.0874,0.000129,0.225,0.472,121.975,4,house,house,,,,,,,,,,,,,,
53549,0HlSPkpyZrgluk5EzAVLmJ,Bob Sinclar,"Swanky Club House, Vol. 1",Summer Moonlight - Club Mix,0,360224,False,0.693,0.834,10,-4.799,1,0.124,0.00684,2.37e-05,0.838,0.332,127.998,4,house,house,,,,,,,,,,,,,,
53550,4ga4WvRNhMsIL38pkBbnIN,Martin Garrix;Tove Lo,Pressure (feat. Tove Lo),Pressure (feat. Tove Lo),70,144391,False,0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,4,house,house,,,,,,,,,,,,,,
53551,3OHndKzu5eMJ7OQc1BBRZV,TRFN;Siadou,U Do,U Do,57,195057,False,0.594,0.374,9,-8.371,0,0.304,0.28,0.00588,0.0918,0.147,138.568,3,house,house,,,,,,,,,,,,,,
53552,6cx06DFPPHchuUAcTxznu9,Joel Corry;MNEK,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),80,166028,False,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,house,house,,,,,,,,,,,,,,
53553,4jVBIpuOiMj1crqd8LoCrJ,Travis Scott;Young Thug;M.I.A.,FRANCHISE (feat. Young Thug & M.I.A.),FRANCHISE (feat. Young Thug & M.I.A.),70,202794,True,0.835,0.699,8,-5.405,0,0.277,0.00671,0.0,0.195,0.547,154.981,4,house,house,,,,,,,,,,,,,,
53554,4ZTTUAjJCd4NMZmIU7RB4c,Alesso;Liam Payne,Midnight (feat. Liam Payne),Midnight (feat. Liam Payne),65,220140,False,0.587,0.648,11,-6.927,0,0.0439,0.0561,0.0,0.115,0.281,144.028,4,house,house,,,,,,,,,,,,,,
53555,4crczEC1PpoD8TsDsmoWNI,Imanbek;Goodboys,Goodbye,Goodbye,70,144000,False,0.741,0.931,10,-3.447,0,0.0563,0.0225,0.000102,0.191,0.517,125.011,4,house,house,,,,,,,,,,,,,,
53556,7xbWAw3LMgRMn4omR5yVn3,Kygo;OneRepublic,Lose Somebody,Lose Somebody,68,199549,False,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,4,house,house,Lose Somebody,1.0,59.0,False,Kygo,76.0,8669911.0,tropical house,3LhriqAiHJYw7rxvtlkvQc,Lose Somebody,2020-05-15,1.0,single,3.32
53557,2YDOjCfkGciEXxSutB6LJR,Bob Sinclar;FISHER;Steve Edwards,World Hold On (FISHER Rework),World Hold On - FISHER Rework,73,178304,False,0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4,house,house,,,,,,,,,,,,,,
53558,4RVtBlHFKj51Ipvpfv5ER4,Martin Garrix;Clinton Kane,Drown (feat. Clinton Kane),Drown (feat. Clinton Kane),69,174062,False,0.573,0.739,9,-5.455,1,0.0581,0.212,0.0,0.175,0.363,120.077,4,house,house,,,,,,,,,,,,,,
53559,7bRu6qrKsJlwbxf04aZiTT,HRVY,1 Day 2 Nights,1 Day 2 Nights,47,138200,False,0.747,0.749,0,-6.337,1,0.0558,0.0798,1.79e-06,0.318,0.914,121.964,4,house,house,,,,,,,,,,,,,,
53560,5RDlgzKoflASU4AC0C3Sv0,Scott Rill;Dayana,Before I Die,Before I Die,56,168750,True,0.673,0.764,1,-7.878,0,0.296,0.0667,0.19,0.12,0.0959,105.018,4,house,house,,,,,,,,,,,,,,
53561,2Fjz5ZC5BvFdCqcnTZ3ilH,Alan Walker,Sing Me to Sleep,Sing Me to Sleep,60,189333,False,0.491,0.607,4,-6.333,0,0.0668,0.0125,1.52e-06,0.289,0.166,176.112,4,house,house,,,,,,,,,,,,,,
53562,67lbzVADsqJJ6tyVk0XCgn,Topic;Bebe Rexha,Chain My Heart,Chain My Heart,70,146880,False,0.663,0.849,11,-4.462,0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4,house,house,,,,,,,,,,,,,,
53563,3a03BqKYbKWqn9cPqyQcD8,Nathan Dawe;KSI,2Step - Pop R'n'B,Lighter,2,182439,False,0.703,0.837,8,-3.606,1,0.0395,0.0214,4.45e-05,0.104,0.356,124.953,4,house,house,,,,,,,,,,,,,,
53564,3V2CTVcrKZ3M6cVgiGKmml,Nathan Dawe;KSI,Hot Mix Pop,Lighter,0,182439,False,0.703,0.837,8,-3.606,1,0.0395,0.0214,4.45e-05,0.104,0.356,124.953,4,house,house,,,,,,,,,,,,,,
53565,6Wf4UXlqxNwf2IYUKdwhbN,Mabel,CHRISTMAS TOP HITS 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,house,house,,,,,,,,,,,,,,
53566,17EsRsXxdcQSiPyhPIguxp,Nathan Dawe;T. Matthias,EDM Hits,Goodbye,0,174649,False,0.719,0.831,0,-2.66,0,0.0299,0.0431,0.000273,0.0666,0.576,126.03,4,house,house,,,,,,,,,,,,,,
53567,0BRxNhdR54OhX5M2EJCWEl,Mabel,Pop Christmas 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,house,house,,,,,,,,,,,,,,
53568,4LBhdb4279nhqimREEgbf9,Nathan Dawe;T. Matthias,House Anthems,Goodbye,4,174649,False,0.719,0.831,0,-2.66,0,0.0299,0.0431,0.000273,0.0666,0.576,126.03,4,house,house,,,,,,,,,,,,,,
53569,7aOy14i2bhauyZl4r3TcP2,Nathan Dawe;Ella Henderson,All That Really Matters - Just Hits,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house,house,,,,,,,,,,,,,,
53570,0CaXasBTOik4qmIiAQsEZK,Nathan Dawe;Ella Henderson,Back to School!,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house,house,,,,,,,,,,,,,,
53571,5oY1YpakH5QxTMaZv4eCMi,Nathan Dawe;Ella Henderson,It's You - Fresh Hits,21 Reasons,0,155253,False,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,4,house,house,,,,,,,,,,,,,,
53572,5iMObLrpUubKDBD5FvVZA2,Mabel,Weihnachtspop 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,house,house,,,,,,,,,,,,,,
53573,1zyHKxNEqwM1wI3t3c4WZZ,Nathan Dawe;T. Matthias,Dance Dance Dance,Goodbye,0,174649,False,0.719,0.831,0,-2.66,0,0.0299,0.0431,0.000273,0.0666,0.576,126.03,4,house,house,,,,,,,,,,,,,,
